Cycle,Capacity(Ah),Voltage Measured(V),Current Measured,Temperature Measured,Time Measured(Sec),SampleId
77,1.46801928526661,3.46013137313502,-0.00198268142298582,34.8516750315923,2945.735,B0018
78,1.5747301747801,3.52022086377317,-0.00397395401524952,35.5230069924216,3103.828,B0005
78,1.50407600883601,3.49597974716647,-0.00281306215671312,34.6319351327584,3103.828,B0006
78,1.6315700789657,3.2847935310271,-0.00175563141325329,38.8269423241508,3103.828,B0007
78,1.4580923557119,3.47052867839403,0.00149823528524384,34.6299860744762,2941.375,B0018
79,1.56490199509379,3.52922568390821,6.06992212159233E-05,35.2669589251979,3095.094,B0005
79,1.48875936087309,3.49586823276614,-0.00224554784131966,34.4836647987739,3095.094,B0006
79,1.62121328298724,3.27820835445121,-0.00417210909192838,38.885225383362,3095.094,B0007
79,1.44786609888914,3.47662944126281,0.00122138604017766,34.418301677458,2923.953,B0018
80,1.55976594733704,3.53072594477947,-0.000624751642089135,35.3504279543354,3095.781,B0005
80,1.47827792855466,3.51683247776542,-0.0030481777740262,34.1989063607303,3095.781,B0006
80,1.61642732147621,3.29851239603094,-0.00137358570537924,38.9565652066364,3095.781,B0007
80,1.4527808777542,3.47582207691336,-0.000968629448685874,34.3290452115621,2921.031,B0018
81,1.55948156681842,3.52129094836306,-0.00206559793496367,35.9413769342067,3094.328,B0005
81,1.47845998221568,3.51408055902253,-0.00303093348268418,34.734408888095,3094.328,B0006
81,1.61582351016192,3.28921262521562,-0.00421621475423914,39.4865019610068,3094.328,B0007
81,1.44253563644924,3.49000674660298,0.00030209281410773,34.2330824352527,2902.75,B0018
82,1.55468935359061,3.52353590087694,-0.00366169200974656,36.0466020850178,3086.531,B0005
82,1.47321484489997,3.51791692658729,-0.00319736998110095,34.8545160683509,3086.531,B0006
82,1.61672418029789,3.2961609572802,-0.00471443258656194,39.4656573494042,3086.531,B0007
82,1.43927128772033,3.4917871235676,-0.000172722926476046,34.4893465170454,2897.875,B0018
83,1.54887410798904,3.52552417569322,-5.64696548278107E-05,35.8456723834534,3085.625,B0005
83,1.46751649350679,3.51910167584515,-0.00283265697499474,34.7145475420585,3085.625,B0006
83,1.610865586373,3.31609949645008,-0.000135299069392344,39.2025946219271,3085.625,B0007
83,1.42864756818882,3.48704487620259,0.00232723130451144,34.6854980361711,2892.094,B0018
84,1.53823659894256,3.53483378713271,-0.000308965713696308,35.5797832375974,3067.203,B0005
84,1.45162926575213,3.52149364319712,-0.00230484130120492,34.4084419644099,3067.203,B0006
84,1.60066033743094,3.29934970509362,-0.00145575213172957,39.1395154844807,3067.203,B0007
84,1.42490267500049,3.5045832470861,-0.00109010910627247,34.3247320203352,2886.921,B0018
85,1.52791425825103,3.54590292045285,-0.00182150447525794,35.1887616708357,3058.157,B0005
85,1.45192377209672,3.53119961713172,-0.0032663505186681,34.2299179005987,3058.157,B0006
85,1.59591744870057,3.29410593417807,-0.00163197593508854,39.2725065620285,3058.157,B0007
85,1.46981153245241,3.43030146078581,0.00214591860189037,34.8076497971699,2942.531,B0018
86,1.52852526297564,3.53626600422686,0.000641727735299225,35.6439954654948,3058.812,B0005
86,1.44714846947777,3.54068282882227,-0.00259043873748678,34.4546796796977,3058.812,B0006
86,1.59621795194622,3.3210716544057,-0.00308137365155324,39.1918764199403,3058.812,B0007
86,1.45258196510502,3.44057622451776,-0.000174261314459967,34.8854537902575,2912.469,B0018
87,1.52264732528438,3.54680670555912,-0.00241716781083974,35.7045157689629,3058.578,B0005
87,1.44685381056599,3.53565411877396,-0.00583440113142542,34.8031029055856,3058.578,B0006
87,1.5958065114634,3.31489568367269,-0.000109159996061869,39.5162393576538,3058.578,B0007
87,1.44283419890879,3.46783097295422,0.000799074890741043,34.4336240343736,2895.594,B0018
88,1.51748599384899,3.54802871973339,-0.00329091105027104,35.750124655378,3049.328,B0005
88,1.44167419302847,3.5426480867538,-0.000810782782587233,34.8193048233489,3049.328,B0006
88,1.59065078214807,3.28525036534449,-0.000993927049065917,40.0068115393825,3049.328,B0007
88,1.42837605880795,3.46373200309395,-0.000103046792924661,34.4864483964389,2884.406,B0018
89,1.60581889913066,3.52505022309979,-0.00105605059242845,36.0126366185217,3177.219,B0005
89,1.59358665931001,3.50294685185562,-0.00408284852302306,36.5524367798159,3177.219,B0006
89,1.68882111618555,3.16788557240694,-0.00274949381366735,40.420425992794,3177.219,B0007
89,1.41545478443707,3.50168283420482,-0.000944396097255097,33.6605174330364,2873.766,B0018
90,1.56384914467444,3.49404483757084,-0.000742655259559124,36.7636211825529,3082.937,B0005
90,1.54639023769156,3.45914457514309,-0.00124371340722759,36.5702930159915,3082.937,B0006
90,1.62599382797332,3.21557689771034,-0.00236693337568053,40.449890714607,3082.937,B0007
90,1.45457667007771,3.44588048599149,-0.00317446351449421,35.0172004604429,2893.375,B0018
91,1.54809152477678,3.51004183648376,-0.00176314279610747,36.5023058833029,3074.266,B0005
91,1.51470559175661,3.48859085148442,0.000257074591836529,35.9563989063862,3074.266,B0006
91,1.61574338628129,3.23732237176473,-0.0123837570399135,40.3750373065057,3074.266,B0007
91,1.42831795482741,3.46022134590923,-0.000205573423593132,34.8263350819361,2884.984,B0018
92,1.53237556318686,3.5359247595765,0.00156972379620902,35.9101722067791,3066,B0005
92,1.49897860833354,3.50066257082359,-0.00445651947066768,35.5720352160214,3066,B0006
92,1.60566267648465,3.26512836205537,-0.00302673994839584,40.0306099370493,3066,B0007
92,1.41970268832041,3.46538007292486,7.34498785917081E-05,34.9310793966763,2870.234,B0018
93,1.52695282684897,3.5293508069522,-0.0039701157301654,35.8789724790072,3056.437,B0005
93,1.48311107454105,3.51909851306369,-0.000521645935221593,35.1262605921655,3056.437,B0006
93,1.59497469215243,3.29644702293705,-0.00158682851567526,39.5477311778495,3056.437,B0007
93,1.41556066303065,3.46957669129455,0.00044156590901198,34.9473956695747,2864.11,B0018
94,1.51695730171363,3.54185703381799,-0.00108586663794976,35.629228170254,3048.219,B0005
94,1.47296648254683,3.5212860952811,0.00212421291489899,35.0524540696076,3048.219,B0006
94,1.59041024388719,3.29376238170989,-0.000584743572552667,39.5999789032339,3048.219,B0007
94,1.40568003541923,3.47089765888785,0.00151863131583948,34.9011519624471,2846.64,B0018
95,1.51189759601427,3.54010114451082,-0.00174555315014029,35.7511913956409,3039.218,B0005
95,1.46276043960993,3.53158511558068,-0.00127714932565529,34.9913129390851,3039.218,B0006
95,1.58535170629882,3.29560797444704,-0.00230946613147731,39.6662665963719,3039.218,B0007
95,1.40844610711661,3.46369599491388,-4.81006767903498E-05,35.0383244930604,2839.532,B0018
96,1.50656389606811,3.54530823496017,-0.00140861973885256,35.6443875217405,3039.047,B0005
96,1.45183646810625,3.53292628784667,-0.00288309044150172,34.9435996858919,3039.047,B0006
96,1.57997371472424,3.31453089957125,-0.0019289517266931,39.4673406666509,3039.047,B0007
96,1.39685477828724,3.47602525289339,-0.000593140291738436,34.872556447324,2832.703,B0018
97,1.50154535266714,3.54307035815452,-0.00201213190154132,35.7178175015181,3030.375,B0005
97,1.44686706440304,3.53904548875022,-0.00474371728830603,34.8498356014413,3030.375,B0006
97,1.57521854652781,3.31626564987277,-0.00181290973331643,39.5009340597271,3030.375,B0007
97,1.39356703714407,3.49598697975507,0.00208762428784274,34.603806017355,2827.07799999999,B0018
98,1.49084440504002,3.55803537819912,-0.00479243526716992,35.468157504838,3021,B0005
98,1.44138039942778,3.54554713377729,-0.00500329661113828,34.8609975507698,3021,B0006
98,1.56979848464887,3.3180552739333,-0.00251391838029566,39.5195040148385,3021,B0007
98,1.38936442928095,3.49848652511217,0.000666019803151918,34.6522128758236,2821.531,B0018
99,1.4858683845612,3.56199755256637,0.000621734875552661,35.4177219510502,3021.75,B0005
99,1.43121074496077,3.54845658624507,-0.0040765987852817,34.8376625503619,3021.75,B0006
99,1.57025653759504,3.33766110014344,-0.0011999944461312,39.3162740431506,3021.75,B0007
99,1.37856514156667,3.49012298584787,-0.00159432238392766,34.8883828914587,2805.156,B0018
100,1.48041367797611,3.56173462497446,-0.0017731134003002,35.4406580841392,3012.265,B0005
100,1.42602471795257,3.54992595936798,-0.00336963327813702,34.8787078063917,3012.265,B0006
100,1.56524987390944,3.30847126398927,-0.00105939662194611,39.8135970960199,3012.265,B0007
100,1.38490111008575,3.50029143372384,0.000502106109578627,34.5303063797834,2814.906,B0018
101,1.47520958690316,3.56274317247483,-0.000682654330378148,35.4394116214822,3002.641,B0005
101,1.42048764996619,3.56223691181835,-0.00308665423580016,34.6679938509582,3002.641,B0006
101,1.55963393356115,3.31616190352511,-0.0043310348904946,39.6975139853572,3002.641,B0007
101,1.37032518142424,3.48836567974443,0.000946183527627578,34.7219061452775,2801.156,B0018
102,1.4859035988304,3.54483681206379,-0.00122968053998066,35.7144421396746,3012,B0005
102,1.4207006230355,3.55876989456542,-0.00348619715924388,35.2557669851797,3012,B0006
102,1.56498205333921,3.30864472136439,0.000394038344763152,39.6588744732089,3012,B0007
102,1.37334643852291,3.49966327180236,-0.00494590769183226,34.7195689386362,2794.187,B0018
103,1.49609182981367,3.53583431751748,-0.00534617011488706,36.3223258094425,3020.11,B0005
103,1.45225580433084,3.54138349633073,-0.0016814999715928,35.8712641898383,3020.11,B0006
103,1.57497949984227,3.27976143044727,0.000287099599408128,40.5101151291594,3020.11,B0007
103,1.36794872855048,3.50353353708847,0.00164901958046745,34.782611007131,2785.391,B0018
104,1.4808005946929,3.54462825860167,-0.00262295255363764,36.1437070176619,3002.17200000001,B0005
104,1.43155763277257,3.55732034805659,-0.00362423004626657,35.5586741930245,3002.17200000001,B0006
104,1.56528111687805,3.28168983923109,-0.00251801914522865,40.5389225572508,3002.17200000001,B0007
104,1.35671410870896,3.49645464004892,-0.00252914699943538,34.8912959724608,2779.5,B0018
105,1.46975432684668,3.55635981503675,-0.00120783223903148,35.8178291345056,2992.703,B0005
105,1.41501575115894,3.55600211598876,-0.000122087771885973,35.3791733272993,2992.703,B0006
105,1.55975549747013,3.31929125358157,-0.00148949605507816,39.9538127414486,2992.703,B0007
105,1.46043102091946,3.41240779252691,0.00197965411341296,34.29974281082,2899.234,B0018
106,1.45390122748459,3.55741516091549,-0.00331907169184182,35.645025386522,2964.468,B0005
106,1.40973115065175,3.56545092720084,-0.00300224413912221,35.2583587919426,2964.468,B0006
106,1.5498976856705,3.27144163783426,0.000568742136695156,40.4432255895007,2964.468,B0007
106,1.45009989371041,3.41846833369869,0.00911341315380312,34.6153449019512,2894.922,B0018
107,1.45414620672357,3.57039414232715,0.0015596672777035,35.3909783963713,2983.375,B0005
107,1.40491731812931,3.57781092767157,-0.00266012130851655,34.9777435748585,2983.375,B0006
107,1.5438771531345,3.33551195824767,-0.00303453725060201,39.7360495411798,2983.375,B0007
107,1.43814069018245,3.43505902126104,0.000176044762656065,34.6943570422718,2888.25,B0018
108,1.45502375190668,3.55769756343248,-0.00160633340225061,35.9017242429619,2975.297,B0005
108,1.39516429657156,3.58238427426944,-0.00428937936183979,35.0953667469879,2975.297,B0006
108,1.54501874886901,3.30926264143268,-0.0012506941648841,40.2934186674917,2975.297,B0007
108,1.42836819809643,3.44471287083369,-0.00236989419325528,34.5476090892722,2873.906,B0018
109,1.44904216376124,3.56211457207364,-0.00252269274177623,35.8765725449965,2974.985,B0005
109,1.39453438326141,3.58367020917079,-0.00251696015718931,35.2346612555435,2974.985,B0006
109,1.54459401541029,3.33297810092947,-0.00222569671823073,40.0744474662783,2974.985,B0007
109,1.41478745175524,3.45842917390029,-0.00349920619984642,34.3846126625483,2847.406,B0018
110,1.43867093714806,3.57683051474581,-0.00142364626132071,35.3705239663479,2966.25,B0005
110,1.38931711793126,3.58562537388446,-0.000632857452603329,35.0345809347327,2966.25,B0006
110,1.53430867217589,3.3332937055717,-0.000842726826308001,39.9108306585334,2966.25,B0007
110,1.41388916339318,3.45760615956929,-0.00107000604165497,34.2492105621672,2849.281,B0018
111,1.43344543215698,3.57721325371119,-0.00234794320681566,35.3194475193604,2956.359,B0005
111,1.38383794723278,3.58898428472379,-0.00465335699172685,34.9597362367146,2956.359,B0006
111,1.52876039429585,3.33562615393436,-0.00264205435676112,39.8249858836653,2956.359,B0007
111,1.39893316621772,3.47379987924453,0.000952059964207713,34.2234060559269,2833.688,B0018
112,1.43339589008381,3.56968488561407,-0.00398719200338287,35.6399618224964,2956.344,B0005
112,1.37368142381951,3.58647002105883,-0.00473477362663169,35.1303640902299,2956.344,B0006
112,1.52892602491798,3.33040924962714,-0.00260777555364218,40.121704378716,2956.344,B0007
112,1.3953322584034,3.45346452317341,-0.00192773735304079,34.994867426498,2826.453,B0018
113,1.42806487344776,3.57630512990711,-0.00211502297047209,35.6861608088709,2956.406,B0005
113,1.37860598918637,3.59235157525143,-0.00416431105246254,35.3100083982485,2956.406,B0006
113,1.52909165013312,3.32062273635396,-0.00274092830498818,40.5033970907462,2956.406,B0007
113,1.39004612954025,3.45516898626373,0.000152307236546069,35.3454317111674,2818.312,B0018
114,1.42292031817412,3.57800320017622,-0.00483206541454204,35.5722419435087,2947.266,B0005
114,1.37376002991086,3.59631240702429,-0.00197131580435763,35.1696182096551,2947.266,B0006
114,1.52390593246612,3.32551591171755,-0.000132310823916312,40.3426072042691,2947.266,B0007
114,1.38602714542096,3.47928157105992,-0.00177120835106319,34.8911290224984,2812.719,B0018
115,1.41742903273131,3.57825291594173,-0.00227152636579696,35.4116223014536,2937.984,B0005
115,1.36825805839427,3.60023891274257,-0.00321293909643921,34.9938442796813,2937.984,B0006
115,1.51866754191006,3.33310944415361,0.000833008842178467,40.0799832377573,2937.984,B0007
115,1.38821526019375,3.45510522885089,0.000756197460043111,34.9881129859963,2803.5,B0018
116,1.41240922879445,3.57952648091485,0.000337945556479357,35.2954179332378,2929.125,B0005
116,1.36330240373175,3.60426198706151,-0.0052861861256526,34.8705133884589,2929.125,B0006
116,1.5136482266427,3.33571070860108,0.000810918567422397,39.9623876826787,2929.125,B0007
116,1.37618265623945,3.48097790738627,-0.00169503597340356,34.4672414409356,2783.25,B0018
117,1.41257879294019,3.57330909871034,-0.0045531228413982,35.6079187757687,2928.454,B0005
117,1.35809661401726,3.61020878476821,-0.00588001853136696,34.9915031581417,2928.454,B0006
117,1.5136050185229,3.33093981123572,0.000478708518906481,40.2797666013838,2928.454,B0007
117,1.36471688986402,3.4745531508156,0.00130971957549899,34.4501043131312,2776.391,B0018
118,1.40759837314699,3.58085352546976,-0.000407977823093307,35.7241494339516,2929.375,B0005
118,1.35326909099953,3.60438484734564,-0.00269748179415566,35.3703535486915,2929.375,B0006
118,1.5139470614868,3.32528628136416,-0.00369620025670118,40.6202506223744,2929.375,B0007
118,1.35898547393736,3.47848961945645,0.00209333456347704,34.3523062662182,2766.516,B0018
119,1.43339204852215,3.55589172533189,-0.00301153023107336,35.9039975064559,2946.031,B0005
119,1.38416057382375,3.59293959117065,-0.000289704369683698,35.3579266812054,2946.031,B0006
119,1.53395991931588,3.27552004328355,-0.00349442525000723,40.35266927638,2946.031,B0007
119,1.34623087640088,3.4879936491979,0.000490381506153031,34.0475929824784,2751.516,B0018
120,1.43825501767929,3.55188540928369,-0.002707781949093,36.1167003750024,2955.438,B0005
120,1.40514677906515,3.58626153336415,-0.00269669317389069,35.8874924214886,2955.438,B0006
120,1.53913727986531,3.30877226747038,-0.0026955304738865,39.9268734035946,2955.438,B0007
120,1.42684278184546,3.42798942991673,-0.000922651051678517,34.2041415719877,2848.859,B0018
121,1.41735471744855,3.57361512004023,-0.00219046667796087,35.4881828594228,2937.625,B0005
121,1.37871902262735,3.59937332184509,-0.0048093692793573,35.4136262452458,2937.625,B0006
121,1.52362479728387,3.30156266309132,-0.0033319167686804,40.0253171803665,2937.625,B0007
121,1.40644814832797,3.44397698882391,-0.00307762476024724,34.2408403049747,2840.016,B0018
122,1.40698166367764,3.58224980998057,-0.000520257214742956,35.09068818463,2929.078,B0005
122,1.36826577831991,3.61331337091612,-0.00369563318143717,34.8666265031421,2929.078,B0006
122,1.51358130355891,3.32941289444089,-0.00250802777437449,39.4986223452717,2929.078,B0007
122,1.39349074920752,3.43459057883433,-0.00245207453355971,34.6253546063771,2817.375,B0018
123,1.40120377835876,3.58210710342626,-0.000883015264140045,35.0831393884672,2918.375,B0005
123,1.3573151296618,3.61291640078076,0.00244816453992406,34.900465534838,2918.375,B0006
123,1.50778507498479,3.33300730895907,-0.00396365958856441,39.4212752484029,2918.375,B0007
123,1.38824935122493,3.4630520371669,0.00146580052903187,34.2481172234778,2809.234,B0018
124,1.39670082327263,3.58454425288154,0.000806197841140678,34.9820937147125,2919.812,B0005
124,1.35249346388016,3.62307676232919,-0.00448287777509952,34.6240648670453,2919.812,B0006
124,1.50319606760373,3.34724406492922,-0.00190154542348017,39.259111454784,2919.812,B0007
124,1.37018783384209,3.46381129124055,-0.00102312790473467,34.2811536115232,2791.187,B0018
125,1.39128478885273,3.58299706352405,-0.00130937235448274,35.0847191395587,2900.422,B0005
125,1.34740991516612,3.6225410007004,-0.000372571510552707,34.7476176467512,2900.422,B0006
125,1.49782205969959,3.3383192077981,-0.00566685762272554,39.3598598511991,2900.422,B0007
125,1.37969516656086,3.47305415549216,0.00264701384777828,34.2015718329356,2794.016,B0018
126,1.38622876779783,3.58557608099016,-0.00170334441561407,34.9490827562588,2901.375,B0005
126,1.33700751308423,3.62627590007905,-0.000678045544228441,34.6069863387411,2901.375,B0006
126,1.49284853463352,3.35400434558002,0.000732772045247982,39.1614098083841,2901.375,B0007
126,1.36865863239357,3.44948309373786,0.00789373404307955,34.9206520812556,2774.719,B0018
127,1.38043667619741,3.59109083848252,0.000880984583017438,34.7045278491829,2901.187,B0005
127,1.33123529667185,3.63093958249031,-0.00256255293197352,34.3758393274177,2901.187,B0006
127,1.49241438986703,3.37018027027518,0.000204345555309367,38.8526479331009,2901.187,B0007
127,1.36273717790964,3.45927512615054,-0.00345052958485111,35.1738575515128,2777.844,B0018
128,1.37523641502562,3.5940605839714,-0.00262430099445409,34.6671313148048,2891.64,B0005
128,1.32593037817276,3.63665215167077,-0.00375202512757255,34.2150925818152,2891.64,B0006
128,1.48748277653808,3.34604333393751,-0.00111912965903192,39.2524051616081,2891.64,B0007
128,1.36340511339281,3.48432870179534,-0.00134082809230825,34.9247059532336,2781.125,B0018
129,1.3705128024895,3.59110795978527,-0.0015294483890347,34.7347877761285,2882.906,B0005
129,1.32157874386753,3.63364867488914,0.000971062580228087,34.4045257482964,2882.906,B0006
129,1.48253514864041,3.35186870371765,-0.000360717402914664,39.1614993100649,2882.906,B0007
129,1.35186460353052,3.48146072279957,0.0024152354421239,34.8059821029543,2760.906,B0018
130,1.37050855662704,3.58881201028665,-0.00178213381196299,34.7901775607396,2883.265,B0005
130,1.32122507406611,3.64085264217865,-0.00363099926234185,34.2710553863381,2883.265,B0006
130,1.4827874322229,3.37126103928545,-0.00196086294216689,38.9137787684274,2883.265,B0007
130,1.35479697296526,3.45773220893207,2.94627686066431E-05,35.0817702475143,2753.25,B0018
131,1.36473551086815,3.59421479230062,-0.00319248616415402,34.6027418934219,2882.969,B0005
131,1.31564853018627,3.64630414467437,-0.00161058868111205,34.0994986955351,2882.969,B0006
131,1.47697117977506,3.36363814382627,-0.0024521571985342,39.0351068168703,2882.969,B0007
131,1.34105144064048,3.47727673866172,-0.00194006858024336,34.5816595420972,2742.843,B0018
132,1.37539201689576,3.58334152192856,-0.00538143210496133,35.2008024262739,2891.656,B0005
132,1.32090256975024,3.64318552528569,-0.00516124681394021,34.347474812989,2891.656,B0006
132,1.48190155541373,3.35887520313918,-0.00156504438242872,38.8111898172575,2891.656,B0007
133,1.38611151515354,3.58043071893706,-0.00113373435799201,35.3765698422369,2901.25,B0005
133,1.34743287672739,3.63009179178362,-0.00668183331820041,34.6427782445012,2901.25,B0006
133,1.49813661988748,3.34215911871117,-0.000907003577070777,39.3459490871091,2901.25,B0007
134,1.36985000358389,3.59244181613245,0.000841870249324739,35.0207367893903,2891.703,B0005
134,1.32601280723536,3.64438314530687,-0.00306834514273285,34.1259428250836,2891.703,B0006
134,1.48207752143929,3.35655943991392,-0.00130023730488759,39.1171160904548,2891.703,B0007
135,1.36478279492608,3.58933156536229,-0.00250224036042772,34.9200821905719,2883.016,B0005
135,1.31011867848311,3.64772484308821,-0.00468703245478606,33.887376782077,2883.016,B0006
135,1.47711553128122,3.35364235290468,0.000464617955822486,39.0663846091414,2883.016,B0007
136,1.354322046626,3.60228832303649,-0.00243271295631098,34.515254478441,2873.453,B0005
136,1.30521620229393,3.65475888129962,-0.00515910791106627,33.562185079731,2873.453,B0006
136,1.47207727830565,3.35680060077423,-0.00127582037268686,38.9667996583335,2873.453,B0007
137,1.3546417018379,3.59702121364665,-0.00660572698586851,34.9592235715094,2874.031,B0005
137,1.30040619513558,3.64984821670093,-0.00363225656063858,33.9751294695781,2874.031,B0006
137,1.47224801365645,3.37787043242193,0.00162375187734346,38.8706273188824,2874.031,B0007
138,1.35470392131924,3.59231220840924,-0.000222797676090016,35.0946499218551,2874.234,B0005
138,1.30023573584112,3.65479505339078,-0.0037711320331798,33.9938311075272,2874.234,B0006
138,1.46701066722747,3.37071909231383,-7.38259427960654E-06,39.1066106040245,2874.234,B0007
139,1.34931499750346,3.59550011943028,1.20916382014116E-05,34.871109572773,2864.984,B0005
139,1.28950667224808,3.65519692144285,-0.00160859274905097,33.8002108257671,2864.984,B0006
139,1.46176724953354,3.37633597272205,-0.0028950883757295,38.882286671802,2864.984,B0007
140,1.34418919379706,3.59682346116206,0.00191653429879286,34.6480942173534,2855.093,B0005
140,1.27925305738479,3.6609201852519,-0.00367933882484342,33.399078345986,2855.093,B0006
140,1.45669526704897,3.37710829238561,-0.000809149880302208,38.7320680588029,2855.093,B0007
141,1.33899137906958,3.6018356753071,-0.00203069324291643,34.448313927822,2855.625,B0005
141,1.27920781717146,3.66655064647438,-0.00324939426492114,33.1715227918416,2855.625,B0006
141,1.45135497275896,3.39400702360437,-0.00199512344343367,38.3954066637169,2855.625,B0007
142,1.3389145230207,3.59934481379669,-0.000229551950674951,34.7631832335569,2855.594,B0005
142,1.27403676090292,3.66483042009506,-0.00129047076945386,33.5258930044867,2855.594,B0006
142,1.45161592625737,3.38980741747955,-0.00523750754297947,38.7204076398305,2855.594,B0007
143,1.33400667597617,3.60357903903646,0.000192258902099882,34.6771112022496,2847.437,B0005
143,1.27412739230015,3.66707084180709,-0.00241741121140329,33.4843475987466,2847.437,B0006
143,1.44681613321737,3.39529830140877,-0.00335386118640462,38.508087968519,2847.437,B0007
144,1.32864443091749,3.60586096121458,-0.00118763518008971,34.3555217334064,2847.36,B0005
144,1.26376394264408,3.67106389655477,-0.00191448458554162,33.0512719542451,2847.36,B0006
144,1.44675706077688,3.38583761435952,-0.00503973405052951,38.6534009749038,2847.36,B0007
145,1.32317089922762,3.61050784952923,-0.00150265631299527,34.1329808432384,2837.328,B0005
145,1.25813736889552,3.67552799054898,-0.000216240567834002,32.7953615342609,2837.328,B0006
145,1.44137974814468,3.38988116133775,-0.00341931046662358,38.4595343407431,2837.328,B0007
146,1.31816915884452,3.61626290751396,-0.000343926160921688,33.9730670147775,2837.281,B0005
146,1.2532598640553,3.67291170661734,-0.00489984712722693,32.8784663657699,2837.281,B0006
146,1.43624562522082,3.40734217525576,0.00213155021955888,38.1138348316012,2837.281,B0007
147,1.31846644366403,3.61347948558936,0.00201431242671294,34.3739489021394,2838.515,B0005
147,1.25323133154934,3.67294260827938,-0.00150424752476678,33.2143260591047,2838.515,B0006
147,1.43681541539248,3.40052426403221,-0.000804755854219223,38.4078927527549,2838.515,B0007
148,1.3182930401027,3.60706904053274,-0.00143525757596591,34.443416853634,2828.328,B0005
148,1.24808749603136,3.67642687192709,0.00185284127056412,33.010086066765,2828.328,B0006
148,1.436294514586,3.3878477104775,-0.00455540647529788,38.7389448604704,2828.328,B0007
149,1.32387242224427,3.60231268067784,-0.00482158696773596,33.9803801726445,2838.265,B0005
149,1.25343542849448,3.67874834921762,-0.00383972142287118,32.8326694831398,2838.265,B0006
149,1.4418575315878,3.37984505461951,-0.00303924294503241,38.443223819774,2838.265,B0007
150,1.36012167665548,3.57792776106452,-0.00408100015929857,34.9706661127197,2864.547,B0005
150,1.28980487732669,3.66602438127143,-0.00583601993316971,33.9592015842877,2864.547,B0006
150,1.46720634847818,3.36595583923734,-0.00249502510201962,38.5956553816722,2864.547,B0007
151,1.33953068679474,3.59397464486517,-0.00443140085700349,34.6894903590229,2846.39,B0005
151,1.26354020217588,3.67351784318895,-0.00774479812332325,33.6671554109744,2846.39,B0006
151,1.45186403678489,3.36102937993312,-0.0026026241387774,38.8470697724999,2846.39,B0007
152,1.32902865651207,3.60427474021818,4.30502596029941E-05,34.3556066454632,2837.969,B0005
152,1.24797617068429,3.6792653256177,-0.00306785479981771,33.2904766686212,2837.969,B0006
152,1.44713797527485,3.38875325952398,-0.00235545241860943,38.3062824579568,2837.969,B0007
153,1.3236741274999,3.6087696720967,-0.00195027101774846,34.1798603618047,2838.156,B0005
153,1.23212028779433,3.68100053020679,-0.00106198991340003,33.0677214501059,2838.156,B0006
153,1.4417905865624,3.40106273009297,-0.00194117043433558,38.1000840545488,2838.156,B0007
154,1.31863389675329,3.6093877067067,-0.00199102090187005,34.1456721724453,2829.843,B0005
154,1.22711376662135,3.68162106597078,-0.00558467498565787,33.0588623895992,2829.843,B0006
154,1.43163094791111,3.40312937747955,-0.00938827409734747,38.0625286504049,2829.843,B0007
155,1.31347513213243,3.61493390030857,-0.00190416681832997,33.9946721665313,2829.625,B0005
155,1.22173975813774,3.68705804701434,-0.00209957015393793,32.8061930894237,2829.625,B0006
155,1.43180842496737,3.39184820727252,-0.00178197755240883,38.3511817102628,2829.625,B0007
156,1.31320206344422,3.60902322547978,-0.00282370467482205,34.1671202476081,2819.437,B0005
156,1.21110267891517,3.68660962303253,-0.00280674104031962,32.8553921120193,2819.437,B0006
156,1.42625625851069,3.40298345298252,-0.00232979515230342,38.1341391682058,2819.437,B0007
157,1.30779599469444,3.61433134796088,-0.003824238534897,33.975999521105,2819.579,B0005
157,1.20561597651317,3.68866422857535,-0.00326948733116165,32.7249221766362,2819.579,B0006
157,1.42608775289249,3.41811596438029,-0.00106609648693869,37.8571311440432,2819.579,B0007
158,1.30303291864059,3.61782445722146,-0.00450828931803588,33.982224969859,2810.672,B0005
158,1.20089362627173,3.68942792974747,-0.00381667544496022,32.7692832879701,2810.672,B0006
158,1.42126335100317,3.39894918827301,0.000583551271360881,38.2890868832245,2810.672,B0007
159,1.30335735590382,3.6130872104739,-0.00339280885133551,34.0789962206369,2811.485,B0005
159,1.19059039855583,3.6915577124032,-0.0020468242754553,32.5968598536041,2811.485,B0006
159,1.41632727487951,3.41748149928165,-0.00496907175412001,37.9719686997897,2811.485,B0007
160,1.30341004386556,3.60703954951183,-0.00562664027841772,34.3049472733237,2802.422,B0005
160,1.18517925104194,3.69249460283058,-0.00293043918386399,32.6205810258119,2802.422,B0006
160,1.4165781829176,3.3973259676404,-0.00339238385780485,38.4039760700179,2802.422,B0007
161,1.29788708064957,3.61490941179153,-0.00415058557575884,34.1262626278183,2801.625,B0005
161,1.17967068181446,3.69390712823275,-0.00134803307018352,32.5455784721457,2801.625,B0006
161,1.41084017294252,3.4176938303415,9.96232621944014E-05,38.0480793153763,2801.625,B0007
162,1.29807350569189,3.61090375427647,0.000918747328965393,34.1352949546697,2802.031,B0005
162,1.17459528367539,3.69462621447439,-0.00522918387667346,32.4312034593395,2802.031,B0006
162,1.41099496283478,3.40976232597316,-0.00376417858496092,38.1890450609883,2802.031,B0007
163,1.29346361384424,3.61556050188675,-0.00254845156899077,34.0756490349882,2793.39,B0005
